Temp,P,Core,Mflow,Pressurizer,L_Mf
522.9800 ,3969960.0000 ,1.4690 ,-19.6780 ,6.5175 ,10.3410 
522.3200 ,3925680.0000 ,1.4378 ,-199.8600 ,6.5064 ,-36.7040 
521.7000 ,3883650.0000 ,1.4181 ,62.9430 ,6.4555 ,-81.6820 
521.0800 ,3843350.0000 ,1.4251 ,232.0300 ,6.3982 ,-60.7560 
520.3900 ,3799250.0000 ,1.4440 ,55.0950 ,6.3797 ,-1.5890 
519.7100 ,3755690.0000 ,1.4214 ,-96.0820 ,6.4172 ,85.2930 
519.0800 ,3714040.0000 ,1.4157 ,102.8200 ,6.4704 ,59.1410 
518.4000 ,3670780.0000 ,1.4115 ,101.5400 ,6.4992 ,15.7790 
517.7500 ,3631210.0000 ,1.4006 ,-164.6300 ,6.4910 ,-24.0860 
517.1300 ,3591750.0000 ,1.3544 ,-68.9040 ,6.4639 ,-36.3760 
516.4600 ,3549580.0000 ,1.3622 ,293.3400 ,6.4579 ,-14.9980 
515.8600 ,3514020.0000 ,1.3875 ,175.7600 ,6.4681 ,47.3890 
515.1200 ,3469070.0000 ,1.2420 ,-25.5480 ,6.4910 ,13.7480 
514.4300 ,3426810.0000 ,1.2169 ,207.4500 ,6.4874 ,-27.4830 
513.8700 ,3391970.0000 ,1.2499 ,84.8250 ,6.4738 ,-2.3483 
513.2200 ,3354310.0000 ,1.2334 ,-175.0300 ,6.4846 ,20.7700 
512.5100 ,3312830.0000 ,1.1884 ,-155.3100 ,6.4875 ,-8.3552 
511.8500 ,3274920.0000 ,1.2302 ,270.0900 ,6.4804 ,-33.5100 
511.2500 ,3240540.0000 ,1.2692 ,-35.9040 ,6.4608 ,-8.8263 
510.3900 ,3191180.0000 ,1.2030 ,-694.0300 ,6.4605 ,-26.4060 
509.8400 ,3159960.0000 ,1.1135 ,356.6100 ,6.4411 ,1.0111 
509.2500 ,3127030.0000 ,1.1608 ,245.8600 ,6.4512 ,22.8390 
